Country,Date,Deaths,Confirmed,Recovered
Slovenia,03-19-2020,1,286,0
Bahrain,03-19-2020,1,278,100
Romania,03-19-2020,0,277,25
SaudiArabia,03-19-2020,0,274,6
Thailand,03-19-2020,1,272,42
Estonia,03-19-2020,0,267,1
Canada,03-19-2020,9,800,9
Egypt,03-19-2020,6,256,32
Chile,03-19-2020,0,238,0
Peru,03-19-2020,0,234,1
Philippines,03-19-2020,17,217,8
Ecuador,03-19-2020,3,199,0
Russia,03-19-2020,1,199,9
India,03-19-2020,4,194,15
Iraq,03-19-2020,13,192,43
Turkey,03-19-2020,3,192,0
Lebanon,03-19-2020,4,157,4
SouthAfrica,03-19-2020,0,150,0
Kuwait,03-19-2020,0,148,18
UnitedArabEmirates,03-19-2020,0,140,31
Slovakia,03-19-2020,1,123,0
SanMarino,03-19-2020,11,119,4
Mexico,03-19-2020,1,118,4
Armenia,03-19-2020,0,115,1
Panama,03-19-2020,1,109,0
Taiwan,03-19-2020,1,108,26
Croatia,03-19-2020,1,105,5
Serbia,03-19-2020,0,103,1
Colombia,03-19-2020,0,102,1
Argentina,03-19-2020,3,97,3
Bulgaria,03-19-2020,3,94,0
Algeria,03-19-2020,9,87,32
Latvia,03-19-2020,0,86,1
Vietnam,03-19-2020,0,85,16
Uruguay,03-19-2020,0,79,0
Brunei,03-19-2020,0,75,0
Hungary,03-19-2020,1,73,2
CostaRica,03-19-2020,1,69,0
Jordan,03-19-2020,0,69,1
Cyprus,03-19-2020,0,67,0
Albania,03-19-2020,2,64,0
BosniaandHerzegovina,03-19-2020,0,63,2
Morocco,03-19-2020,2,63,1
SriLanka,03-19-2020,0,60,3
Andorra,03-19-2020,0,53,1
Malta,03-19-2020,0,53,2
Belarus,03-19-2020,0,51,5
Moldova,03-19-2020,1,49,1
NorthMacedonia,03-19-2020,0,48,1
Oman,03-19-2020,0,48,12
Azerbaijan,03-19-2020,1,44,6
Kazakhstan,03-19-2020,0,44,0
Venezuela,03-19-2020,0,42,0
Georgia,03-19-2020,0,40,1
Tunisia,03-19-2020,1,39,0
Cambodia,03-19-2020,0,37,1
Lithuania,03-19-2020,0,36,1
DominicanRepublic,03-19-2020,2,34,0
BurkinaFaso,03-19-2020,1,33,0
Guadeloupe,03-19-2020,0,33,0
Senegal,03-19-2020,0,31,2
Liechtenstein,03-19-2020,0,28,0
NewZealand,03-19-2020,0,28,0
Martinique,03-19-2020,1,23,0
Uzbekistan,03-19-2020,0,23,0
Afghanistan,03-19-2020,0,22,1
Bangladesh,03-19-2020,1,17,3
Ukraine,03-19-2020,2,16,0
Jamaica,03-19-2020,1,15,2
CongoKinshasa,03-19-2020,0,14,0
Reunion,03-19-2020,0,14,0
Cameroon,03-19-2020,0,13,0
Maldives,03-19-2020,0,13,0
Bolivia,03-19-2020,0,12,0
Honduras,03-19-2020,0,12,0
Cuba,03-19-2020,1,11,0
FrenchGuiana,03-19-2020,0,11,0
Ghana,03-19-2020,0,11,0
Paraguay,03-19-2020,0,11,0
CotedIvoire,03-19-2020,0,9,1
Guatemala,03-19-2020,1,9,0
TrinidadandTobago,03-19-2020,0,9,0
Nigeria,03-19-2020,0,8,1
Rwanda,03-19-2020,0,8,0
Guyana,03-19-2020,1,7,0
Kenya,03-19-2020,0,7,0
Monaco,03-19-2020,0,7,0
EquatorialGuinea,03-19-2020,0,6,0
Ethiopia,03-19-2020,0,6,0
Mongolia,03-19-2020,0,6,0
Seychelles,03-19-2020,0,6,0
Tanzania,03-19-2020,0,6,0
Barbados,03-19-2020,0,5,0
Aruba,03-19-2020,0,4,0
BahamasThe,03-19-2020,0,3,0
CongoBrazzaville,03-19-2020,0,3,0
Kyrgyzstan,03-19-2020,0,3,0
Mauritius,03-19-2020,0,3,0
Mayotte,03-19-2020,0,3,0
Montenegro,03-19-2020,0,3,0
Namibia,03-19-2020,0,3,0
Benin,03-19-2020,0,2,0
Kosovo,03-19-2020,0,2,0
Liberia,03-19-2020,0,2,0
Mauritania,03-19-2020,0,2,0
SaintLucia,03-19-2020,0,2,0
Sudan,03-19-2020,1,2,0
Zambia,03-19-2020,0,2,0
AntiguaandBarbuda,03-19-2020,0,1,0
Bhutan,03-19-2020,0,1,0
CentralAfricanRepublic,03-19-2020,0,1,0
Chad,03-19-2020,0,1,0
Djibouti,03-19-2020,0,1,0
ElSalvador,03-19-2020,0,1,0
Eswatini,03-19-2020,0,1,0
Fiji,03-19-2020,0,1,0
Gabon,03-19-2020,0,1,0
GambiaThe,03-19-2020,0,1,0
Guinea,03-19-2020,0,1,0
HolySee,03-19-2020,0,1,0
Nepal,03-19-2020,0,1,1
Nicaragua,03-19-2020,0,1,0
SaintVincentandtheGrenadines,03-19-2020,0,1,0
Somalia,03-19-2020,0,1,0
Suriname,03-19-2020,0,1,0
Togo,03-19-2020,0,1,0
Greenland,03-19-2020,0,0,0
Guam,03-19-2020,0,0,0
Guernsey,03-19-2020,0,0,0
Jersey,03-19-2020,0,0,0
PuertoRico,03-19-2020,0,0,0
RepublicoftheCongo,03-19-2020,0,0,0
TheBahamas,03-19-2020,0,0,0
TheGambia,03-19-2020,0,0,0
China,03-20-2020,3253,81250,71266
Italy,03-20-2020,4032,47021,4440
Spain,03-20-2020,1043,20410,1588
Germany,03-20-2020,67,19848,180
Iran,03-20-2020,1433,19644,6745
France,03-20-2020,450,12632,12
KoreaSouth,03-20-2020,94,8652,1540
US,03-20-2020,244,19101,147
Switzerland,03-20-2020,54,5294,15
UnitedKingdom,03-20-2020,178,4014,67
Netherlands,03-20-2020,107,3003,2
Austria,03-20-2020,6,2388,9
Belgium,03-20-2020,37,2257,1
Norway,03-20-2020,7,1914,1
Sweden,03-20-2020,16,1639,16
Denmark,03-20-2020,9,1337,1
Malaysia,03-20-2020,3,1030,87
Portugal,03-20-2020,6,1020,5
Japan,03-20-2020,33,963,191
Czechia,03-20-2020,0,833,4
Brazil,03-20-2020,11,793,2
CruiseShip,03-20-2020,7,712,325
Israel,03-20-2020,0,705,14
Ireland,03-20-2020,3,683,5
Pakistan,03-20-2020,3,501,13
Greece,03-20-2020,6,495,19
Luxembourg,03-20-2020,4,484,0
Qatar,03-20-2020,0,470,10
Finland,03-20-2020,0,450,10
Chile,03-20-2020,0,434,6
Poland,03-20-2020,5,425,1
Iceland,03-20-2020,0,409,5
Singapore,03-20-2020,0,385,124
Indonesia,03-20-2020,32,369,15
Ecuador,03-20-2020,5,367,0
Turkey,03-20-2020,4,359,0
Australia,03-20-2020,7,791,26
SaudiArabia,03-20-2020,0,344,8
Slovenia,03-20-2020,1,341,0
Thailand,03-20-2020,1,322,42
Canada,03-20-2020,12,943,9
Romania,03-20-2020,0,308,25
Bahrain,03-20-2020,1,285,100
Egypt,03-20-2020,8,285,39
Estonia,03-20-2020,0,283,1
Russia,03-20-2020,1,253,9
India,03-20-2020,5,244,20
Peru,03-20-2020,3,234,1
Philippines,03-20-2020,18,230,8
Iraq,03-20-2020,17,208,49
SouthAfrica,03-20-2020,0,202,0
Mexico,03-20-2020,1,164,4
Lebanon,03-20-2020,4,163,4
Kuwait,03-20-2020,0,159,18
SanMarino,03-20-2020,14,144,4
UnitedArabEmirates,03-20-2020,2,140,31
Panama,03-20-2020,1,137,0
Slovakia,03-20-2020,1,137,0
Armenia,03-20-2020,0,136,1
Serbia,03-20-2020,1,135,1
Taiwan,03-20-2020,2,135,26
Argentina,03-20-2020,3,128,3
Colombia,03-20-2020,0,128,1
Croatia,03-20-2020,1,128,5
Bulgaria,03-20-2020,3,127,0
Latvia,03-20-2020,0,111,1
Uruguay,03-20-2020,0,94,0
Vietnam,03-20-2020,0,91,16
Algeria,03-20-2020,11,90,32
BosniaandHerzegovina,03-20-2020,0,89,2
CostaRica,03-20-2020,1,89,0
Hungary,03-20-2020,3,85,2
Jordan,03-20-2020,0,85,1
Brunei,03-20-2020,0,78,1
Morocco,03-20-2020,3,77,1
Andorra,03-20-2020,0,75,1
SriLanka,03-20-2020,0,73,3
DominicanRepublic,03-20-2020,2,72,0
Albania,03-20-2020,2,70,0
Belarus,03-20-2020,0,69,5
Cyprus,03-20-2020,0,67,0
NorthMacedonia,03-20-2020,0,67,1
Moldova,03-20-2020,1,66,1
Malta,03-20-2020,0,64,2
Tunisia,03-20-2020,1,54,0
Cambodia,03-20-2020,0,51,1
Kazakhstan,03-20-2020,3,49,0
Lithuania,03-20-2020,0,49,1
Oman,03-20-2020,0,48,12
Guadeloupe,03-20-2020,0,45,0
Azerbaijan,03-20-2020,1,44,6
Georgia,03-20-2020,0,43,1
Venezuela,03-20-2020,0,42,0
BurkinaFaso,03-20-2020,1,40,0
NewZealand,03-20-2020,0,39,0
Senegal,03-20-2020,0,38,2
Uzbekistan,03-20-2020,0,33,0
Martinique,03-20-2020,1,32,0
Ukraine,03-20-2020,3,29,0
Liechtenstein,03-20-2020,0,28,0
Reunion,03-20-2020,0,28,0
Afghanistan,03-20-2020,0,24,1
Honduras,03-20-2020,0,24,0
Bangladesh,03-20-2020,1,20,3
Cameroon,03-20-2020,0,20,0
CongoKinshasa,03-20-2020,0,18,0
Rwanda,03-20-2020,0,17,0
Cuba,03-20-2020,1,16,0
Ghana,03-20-2020,0,16,0
Jamaica,03-20-2020,1,16,2
Bolivia,03-20-2020,0,15,0
FrenchGuiana,03-20-2020,0,15,0
Montenegro,03-20-2020,0,14,0
Maldives,03-20-2020,0,13,0
Paraguay,03-20-2020,0,13,0
Guatemala,03-20-2020,1,12,0
Mauritius,03-20-2020,0,12,0
Nigeria,03-20-2020,0,12,1
Monaco,03-20-2020,0,11,0
CotedIvoire,03-20-2020,0,9,1
Ethiopia,03-20-2020,0,9,0
Togo,03-20-2020,0,9,1
TrinidadandTobago,03-20-2020,0,9,0
Guyana,03-20-2020,1,7,0
Kenya,03-20-2020,0,7,0
Seychelles,03-20-2020,0,7,0
EquatorialGuinea,03-20-2020,0,6,0
Kyrgyzstan,03-20-2020,0,6,0
Mayotte,03-20-2020,0,6,0
Mongolia,03-20-2020,0,6,0
Tanzania,03-20-2020,0,6,0
Barbados,03-20-2020,0,5,0
Suriname,03-20-2020,0,4,0
BahamasThe,03-20-2020,0,3,0
CentralAfricanRepublic,03-20-2020,0,3,0
CongoBrazzaville,03-20-2020,0,3,0
Gabon,03-20-2020,1,3,0
Madagascar,03-20-2020,0,3,0
Namibia,03-20-2020,0,3,0
Benin,03-20-2020,0,2,0
Bhutan,03-20-2020,0,2,0
Haiti,03-20-2020,0,2,0
Kosovo,03-20-2020,0,2,0
Liberia,03-20-2020,0,2,0
Mauritania,03-20-2020,0,2,0
SaintLucia,03-20-2020,0,2,0
Sudan,03-20-2020,1,2,0
Zambia,03-20-2020,0,2,0
Angola,03-20-2020,0,1,0
AntiguaandBarbuda,03-20-2020,0,1,0
CaboVerde,03-20-2020,0,1,0
Chad,03-20-2020,0,1,0
Djibouti,03-20-2020,0,1,0
ElSalvador,03-20-2020,0,1,0
Eswatini,03-20-2020,0,1,0
Fiji,03-20-2020,0,1,0
GambiaThe,03-20-2020,0,1,0
Guinea,03-20-2020,0,1,0
HolySee,03-20-2020,0,1,0
Nepal,03-20-2020,0,1,1
Nicaragua,03-20-2020,0,1,0
Niger,03-20-2020,0,1,0
PapuaNewGuinea,03-20-2020,0,1,0
SaintVincentandtheGrenadines,03-20-2020,0,1,0
Somalia,03-20-2020,0,1,0
Zimbabwe,03-20-2020,0,1,0
Greenland,03-20-2020,0,0,0
Guam,03-20-2020,0,0,0
Guernsey,03-20-2020,0,0,0
Jersey,03-20-2020,0,0,0
PuertoRico,03-20-2020,0,0,0
RepublicoftheCongo,03-20-2020,0,0,0
TheBahamas,03-20-2020,0,0,0
TheGambia,03-20-2020,0,0,0
China,03-21-2020,3259,81305,71857
Italy,03-21-2020,4825,53578,6072
Spain,03-21-2020,1375,25374,2125
Germany,03-21-2020,84,22213,233
Iran,03-21-2020,1556,20610,7635
France,03-21-2020,562,14308,12
US,03-21-2020,307,25493,171
KoreaSouth,03-21-2020,102,8799,1540
Switzerland,03-21-2020,75,6575,15
UnitedKingdom,03-21-2020,234,5067,67
Netherlands,03-21-2020,137,3640,2
Belgium,03-21-2020,67,2815,263
Austria,03-21-2020,8,2814,9
Norway,03-21-2020,7,2118,1
Sweden,03-21-2020,20,1763,16
Denmark,03-21-2020,13,1420,1
Portugal,03-21-2020,12,1280,5
Malaysia,03-21-2020,4,1183,114
Brazil,03-21-2020,15,1021,2
Japan,03-21-2020,35,1007,232
Czechia,03-21-2020,0,995,6
Israel,03-21-2020,1,883,36
Ireland,03-21-2020,3,785,5
Pakistan,03-21-2020,3,730,13
CruiseShip,03-21-2020,8,712,325
Luxembourg,03-21-2020,8,670,0
Turkey,03-21-2020,9,670,0
Chile,03-21-2020,0,537,6
Poland,03-21-2020,5,536,1
Greece,03-21-2020,13,530,19
Finland,03-21-2020,1,523,10
Ecuador,03-21-2020,7,506,3
Qatar,03-21-2020,0,481,27
Iceland,03-21-2020,1,473,22
Indonesia,03-21-2020,38,450,15
Australia,03-21-2020,7,1071,26
Singapore,03-21-2020,2,432,140
Canada,03-21-2020,19,1278,10
Thailand,03-21-2020,1,411,42
SaudiArabia,03-21-2020,0,392,16
Slovenia,03-21-2020,1,383,0
Romania,03-21-2020,0,367,52
India,03-21-2020,4,330,23
Peru,03-21-2020,5,318,1
Philippines,03-21-2020,19,307,13
Estonia,03-21-2020,0,306,1
Russia,03-21-2020,1,306,12
Bahrain,03-21-2020,1,305,125
Egypt,03-21-2020,10,294,41
SouthAfrica,03-21-2020,0,240,0
Iraq,03-21-2020,17,214,51
Croatia,03-21-2020,1,206,5
Mexico,03-21-2020,2,203,4
Panama,03-21-2020,1,200,0
Colombia,03-21-2020,0,196,1
Lebanon,03-21-2020,4,187,4
Slovakia,03-21-2020,1,178,0
Kuwait,03-21-2020,0,176,27
Serbia,03-21-2020,1,171,1
Bulgaria,03-21-2020,3,163,3
Armenia,03-21-2020,0,160,1
Argentina,03-21-2020,4,158,3
Taiwan,03-21-2020,2,153,28
UnitedArabEmirates,03-21-2020,2,153,38
SanMarino,03-21-2020,20,144,4
Algeria,03-21-2020,15,139,32
Latvia,03-21-2020,0,124,1
CostaRica,03-21-2020,2,117,2
DominicanRepublic,03-21-2020,2,112,0
Uruguay,03-21-2020,0,110,0
Hungary,03-21-2020,4,103,7
Morocco,03-21-2020,3,96,3
Vietnam,03-21-2020,0,94,17
BosniaandHerzegovina,03-21-2020,1,93,2
Andorra,03-21-2020,0,88,1
Jordan,03-21-2020,0,85,1
NorthMacedonia,03-21-2020,0,85,1
Cyprus,03-21-2020,0,84,0
Brunei,03-21-2020,0,83,2
Lithuania,03-21-2020,1,83,1
Moldova,03-21-2020,1,80,1
SriLanka,03-21-2020,0,77,1
Albania,03-21-2020,2,76,2
Belarus,03-21-2020,0,76,15
Malta,03-21-2020,0,73,2
Venezuela,03-21-2020,0,70,0
BurkinaFaso,03-21-2020,2,64,5
Tunisia,03-21-2020,1,60,0
Azerbaijan,03-21-2020,1,53,11
Cambodia,03-21-2020,0,53,1
Guadeloupe,03-21-2020,0,53,0
Kazakhstan,03-21-2020,0,53,0
NewZealand,03-21-2020,0,52,0
Oman,03-21-2020,0,52,12
Georgia,03-21-2020,0,49,1
TrinidadandTobago,03-21-2020,0,49,1
Senegal,03-21-2020,0,47,5
Ukraine,03-21-2020,3,47,1
Reunion,03-21-2020,0,45,0
Uzbekistan,03-21-2020,0,43,0
Liechtenstein,03-21-2020,0,37,0
Martinique,03-21-2020,1,32,0
Cameroon,03-21-2020,0,27,0
Bangladesh,03-21-2020,2,25,3
Afghanistan,03-21-2020,0,24,1
Honduras,03-21-2020,0,24,0
CongoKinshasa,03-21-2020,1,23,0
Nigeria,03-21-2020,0,22,1
Cuba,03-21-2020,1,21,0
Bolivia,03-21-2020,0,19,0
Ghana,03-21-2020,1,19,0
FrenchGuiana,03-21-2020,0,18,6
Paraguay,03-21-2020,1,18,0
Guatemala,03-21-2020,1,17,0
Rwanda,03-21-2020,0,17,0
Jamaica,03-21-2020,1,16,2
Togo,03-21-2020,0,16,1
CotedIvoire,03-21-2020,0,14,1
Kyrgyzstan,03-21-2020,0,14,0
Mauritius,03-21-2020,1,14,0
Montenegro,03-21-2020,0,14,0
Maldives,03-21-2020,0,13,0
Monaco,03-21-2020,0,11,0
Mongolia,03-21-2020,0,10,0
Ethiopia,03-21-2020,0,9,0
Guyana,03-21-2020,1,7,0
Kenya,03-21-2020,0,7,0
Mayotte,03-21-2020,0,7,0
Seychelles,03-21-2020,0,7,0
Barbados,03-21-2020,0,6,0
EquatorialGuinea,03-21-2020,0,6,0
Tanzania,03-21-2020,0,6,0
BahamasThe,03-21-2020,0,4,0
Gabon,03-21-2020,1,4,0
Suriname,03-21-2020,0,4,0
CaboVerde,03-21-2020,0,3,0
CentralAfricanRepublic,03-21-2020,0,3,0
CongoBrazzaville,03-21-2020,0,3,0
ElSalvador,03-21-2020,0,3,0
Liberia,03-21-2020,0,3,0
Madagascar,03-21-2020,0,3,0
Namibia,03-21-2020,0,3,0
Zimbabwe,03-21-2020,0,3,0
Angola,03-21-2020,0,2,0
Benin,03-21-2020,0,2,0
Bhutan,03-21-2020,0,2,0
Guinea,03-21-2020,0,2,0
Haiti,03-21-2020,0,2,0
Kosovo,03-21-2020,0,2,0
Mauritania,03-21-2020,0,2,0
Nicaragua,03-21-2020,0,2,0
SaintLucia,03-21-2020,0,2,0
Sudan,03-21-2020,1,2,0
Zambia,03-21-2020,0,2,0
AntiguaandBarbuda,03-21-2020,0,1,0
CapeVerde,03-21-2020,0,1,0
Chad,03-21-2020,0,1,0
Djibouti,03-21-2020,0,1,0
EastTimor,03-21-2020,0,1,0
Eritrea,03-21-2020,0,1,0
Eswatini,03-21-2020,0,1,0
Fiji,03-21-2020,0,1,0
GambiaThe,03-21-2020,0,1,0
HolySee,03-21-2020,0,1,0
Nepal,03-21-2020,0,1,1
Niger,03-21-2020,0,1,0
PapuaNewGuinea,03-21-2020,0,1,0
SaintVincentandtheGrenadines,03-21-2020,0,1,0
Somalia,03-21-2020,0,1,0
Uganda,03-21-2020,0,1,0
Greenland,03-21-2020,0,0,0
Guam,03-21-2020,0,0,0
Guernsey,03-21-2020,0,0,0
Jersey,03-21-2020,0,0,0
PuertoRico,03-21-2020,0,0,0
RepublicoftheCongo,03-21-2020,0,0,0
TheBahamas,03-21-2020,0,0,0
TheGambia,03-21-2020,0,0,0
US,03-22-2020,427,33746,0
Canada,03-22-2020,21,1470,0
Australia,03-22-2020,7,1490,92
China,03-22-2020,3265,81397,72362
Taiwan,03-22-2020,2,169,28
Italy,03-22-2020,5476,59138,7024
Spain,03-22-2020,1756,28603,2125
Germany,03-22-2020,94,24873,266
Iran,03-22-2020,1685,21638,7635
France,03-22-2020,676,16214,2201
KoreaSouth,03-22-2020,104,8897,2909
Switzerland,03-22-2020,98,7474,131
UnitedKingdom,03-22-2020,282,5741,95
Netherlands,03-22-2020,180,4217,3
Austria,03-22-2020,16,3580,9
Belgium,03-22-2020,75,3401,263
Norway,03-22-2020,7,2263,6
Sweden,03-22-2020,21,1931,16
Portugal,03-22-2020,14,1600,5
Brazil,03-22-2020,25,1546,2
Denmark,03-22-2020,13,1514,4
Malaysia,03-22-2020,10,1306,139
Turkey,03-22-2020,30,1236,0
Czechia,03-22-2020,1,1120,6
Japan,03-22-2020,36,1086,235
Israel,03-22-2020,1,1071,37
Ireland,03-22-2020,4,906,5
Luxembourg,03-22-2020,8,798,6
Ecuador,03-22-2020,14,789,3
Pakistan,03-22-2020,4,776,13
CruiseShip,03-22-2020,8,712,567
Poland,03-22-2020,7,634,13
Chile,03-22-2020,1,632,8
Finland,03-22-2020,1,626,10
Greece,03-22-2020,15,624,19
Thailand,03-22-2020,1,599,44
Iceland,03-22-2020,1,568,5
Indonesia,03-22-2020,48,514,29
SaudiArabia,03-22-2020,0,511,17
Qatar,03-22-2020,0,494,33
Singapore,03-22-2020,2,455,144
Romania,03-22-2020,3,433,64
Slovenia,03-22-2020,2,414,0
India,03-22-2020,7,396,24
Philippines,03-22-2020,25,380,15
Russia,03-22-2020,1,367,16
Peru,03-22-2020,5,363,1
Bahrain,03-22-2020,2,334,149
Egypt,03-22-2020,14,327,56
Estonia,03-22-2020,0,326,4
Panama,03-22-2020,3,313,1
SouthAfrica,03-22-2020,0,274,2
Argentina,03-22-2020,4,266,27
Croatia,03-22-2020,1,254,5
Mexico,03-22-2020,2,251,4
Lebanon,03-22-2020,4,248,8
Iraq,03-22-2020,20,233,57
Colombia,03-22-2020,2,231,3
Serbia,03-22-2020,2,222,2
DominicanRepublic,03-22-2020,3,202,0
Algeria,03-22-2020,17,201,65
Armenia,03-22-2020,0,194,2
Kuwait,03-22-2020,0,188,30
Bulgaria,03-22-2020,3,187,3
Slovakia,03-22-2020,0,185,7
SanMarino,03-22-2020,20,175,4
UnitedArabEmirates,03-22-2020,2,153,38
Latvia,03-22-2020,0,139,1
Uruguay,03-22-2020,0,135,0
CostaRica,03-22-2020,2,134,2
Hungary,03-22-2020,6,131,16
Lithuania,03-22-2020,1,129,1
BosniaandHerzegovina,03-22-2020,1,126,2
Morocco,03-22-2020,4,115,3
NorthMacedonia,03-22-2020,1,115,1
Andorra,03-22-2020,1,113,1
Vietnam,03-22-2020,0,113,17
Jordan,03-22-2020,0,112,1
NewZealand,03-22-2020,0,102,0
Cyprus,03-22-2020,1,95,3
Moldova,03-22-2020,1,94,1
Malta,03-22-2020,0,90,2
Albania,03-22-2020,2,89,2
Brunei,03-22-2020,0,88,2
Cambodia,03-22-2020,0,84,2
SriLanka,03-22-2020,0,82,3
Belarus,03-22-2020,0,76,15
BurkinaFaso,03-22-2020,4,75,5
Tunisia,03-22-2020,3,75,1
Ukraine,03-22-2020,3,73,1
Venezuela,03-22-2020,0,70,15
Senegal,03-22-2020,0,67,5
Azerbaijan,03-22-2020,1,65,11
Kazakhstan,03-22-2020,0,59,0
Oman,03-22-2020,0,55,17
Georgia,03-22-2020,0,54,1
TrinidadandTobago,03-22-2020,0,50,0
Uzbekistan,03-22-2020,0,43,0
Afghanistan,03-22-2020,1,40,1
Cameroon,03-22-2020,0,40,2
Liechtenstein,03-22-2020,0,37,0
Cuba,03-22-2020,1,35,0
CongoKinshasa,03-22-2020,1,30,0
Nigeria,03-22-2020,0,30,2
Mauritius,03-22-2020,2,28,0
Bangladesh,03-22-2020,2,27,3
Honduras,03-22-2020,0,26,0
Bolivia,03-22-2020,0,24,0
Ghana,03-22-2020,1,23,0
Monaco,03-22-2020,0,23,1
Paraguay,03-22-2020,1,22,0
Montenegro,03-22-2020,0,21,0
Guatemala,03-22-2020,1,19,0
Jamaica,03-22-2020,1,19,2
Rwanda,03-22-2020,0,19,0
Guyana,03-22-2020,1,18,0
Togo,03-22-2020,0,16,0
Kenya,03-22-2020,0,15,0
Barbados,03-22-2020,0,14,0
CotedIvoire,03-22-2020,0,14,1
Kyrgyzstan,03-22-2020,0,14,0
Maldives,03-22-2020,0,13,3
Tanzania,03-22-2020,0,12,0
Ethiopia,03-22-2020,0,11,0
Mongolia,03-22-2020,0,10,0
Seychelles,03-22-2020,0,7,0
EquatorialGuinea,03-22-2020,0,6,0
Gabon,03-22-2020,1,5,0
Suriname,03-22-2020,0,5,0
Bahamas,03-22-2020,0,4,0
Eswatini,03-22-2020,0,4,0
CaboVerde,03-22-2020,0,3,0
CentralAfricanRepublic,03-22-2020,0,3,0
CongoBrazzaville,03-22-2020,0,3,0
ElSalvador,03-22-2020,0,3,0
Liberia,03-22-2020,0,3,0
Madagascar,03-22-2020,0,3,0
Namibia,03-22-2020,0,3,0
Zambia,03-22-2020,0,3,0
Zimbabwe,03-22-2020,0,3,0
Sudan,03-22-2020,1,2,0
Angola,03-22-2020,0,2,0
Benin,03-22-2020,0,2,0
Bhutan,03-22-2020,0,2,0
Fiji,03-22-2020,0,2,0
Guinea,03-22-2020,0,2,0
Haiti,03-22-2020,0,2,0
Mauritania,03-22-2020,0,2,0
Nicaragua,03-22-2020,0,2,0
Niger,03-22-2020,0,2,0
SaintLucia,03-22-2020,0,2,0
Nepal,03-22-2020,0,1,1
AntiguaandBarbuda,03-22-2020,0,1,0
Chad,03-22-2020,0,1,0
Djibouti,03-22-2020,0,1,0
Dominica,03-22-2020,0,1,0
Eritrea,03-22-2020,0,1,0
Gambia,03-22-2020,0,1,0
Grenada,03-22-2020,0,1,0
HolySee,03-22-2020,0,1,0
Mozambique,03-22-2020,0,1,0
PapuaNewGuinea,03-22-2020,0,1,0
SaintVincentandtheGrenadines,03-22-2020,0,1,0
Somalia,03-22-2020,0,1,0
Syria,03-22-2020,0,1,0
TimorLeste,03-22-2020,0,1,0
Uganda,03-22-2020,0,1,0
US,03-23-2020,552,43667,0
Canada,03-23-2020,25,2088,0
China,03-23-2020,3274,81496,72819
Netherlands,03-23-2020,214,4764,3
Australia,03-23-2020,7,1682,119
UnitedKingdom,03-23-2020,336,6726,140
CruiseShip,03-23-2020,8,712,567
Denmark,03-23-2020,24,1572,24
France,03-23-2020,862,20123,2207
Afghanistan,03-23-2020,1,40,1
Albania,03-23-2020,4,104,2
Algeria,03-23-2020,17,230,65
Andorra,03-23-2020,1,133,1
Angola,03-23-2020,0,3,0
AntiguaandBarbuda,03-23-2020,0,3,0
Argentina,03-23-2020,4,266,27
Armenia,03-23-2020,0,235,2
Austria,03-23-2020,21,4474,9
Azerbaijan,03-23-2020,1,72,10
Bahamas,03-23-2020,0,4,0
Bahrain,03-23-2020,2,377,164
Bangladesh,03-23-2020,3,33,5
Barbados,03-23-2020,0,17,0
Belarus,03-23-2020,0,81,22
Belgium,03-23-2020,88,3743,401
Belize,03-23-2020,0,1,0
Benin,03-23-2020,0,5,0
Bhutan,03-23-2020,0,2,0
Bolivia,03-23-2020,0,27,0
BosniaandHerzegovina,03-23-2020,1,132,2
Brazil,03-23-2020,34,1924,2
Brunei,03-23-2020,0,91,2
Bulgaria,03-23-2020,3,201,3
BurkinaFaso,03-23-2020,4,99,5
CaboVerde,03-23-2020,0,3,0
Cambodia,03-23-2020,0,87,2
Cameroon,03-23-2020,0,56,2
CentralAfricanRepublic,03-23-2020,0,3,0
Chad,03-23-2020,0,1,0
Chile,03-23-2020,2,746,11
Colombia,03-23-2020,3,277,3
CongoBrazzaville,03-23-2020,0,4,0
CongoKinshasa,03-23-2020,1,36,0
CostaRica,03-23-2020,2,158,2
CotedIvoire,03-23-2020,0,25,2
Croatia,03-23-2020,1,315,5
Cuba,03-23-2020,1,40,0
Cyprus,03-23-2020,1,116,3
Czechia,03-23-2020,1,1236,7
Djibouti,03-23-2020,0,3,0
Dominica,03-23-2020,0,2,0
DominicanRepublic,03-23-2020,3,245,3
Ecuador,03-23-2020,18,981,3
Egypt,03-23-2020,19,366,68
ElSalvador,03-23-2020,0,3,0
EquatorialGuinea,03-23-2020,0,9,0
Eritrea,03-23-2020,0,1,0
Estonia,03-23-2020,0,352,4
Eswatini,03-23-2020,0,4,0
Ethiopia,03-23-2020,0,11,0
Fiji,03-23-2020,0,3,0
Finland,03-23-2020,1,700,10
Gabon,03-23-2020,1,5,0
Gambia,03-23-2020,1,2,0
Georgia,03-23-2020,0,61,8
Germany,03-23-2020,123,29056,453
Ghana,03-23-2020,2,27,0
Greece,03-23-2020,17,695,29
Grenada,03-23-2020,0,1,0
Guatemala,03-23-2020,1,20,0
Guinea,03-23-2020,0,4,0
Guyana,03-23-2020,1,20,0
Haiti,03-23-2020,0,6,0
HolySee,03-23-2020,0,1,0
Honduras,03-23-2020,0,27,0
Hungary,03-23-2020,7,167,16
Iceland,03-23-2020,1,588,51
India,03-23-2020,10,499,34
Indonesia,03-23-2020,49,579,30
Iran,03-23-2020,1812,23049,8376
